SHA256,NOME,PACOTE,API_MIN,API,Permission::WAKE_LOCK,Permission::WRITE_EXTERNAL_STORAGE,Permission::ACCESS_NETWORK_STATE,Permission::WRITE_SETTINGS,Permission::INTERNET,Intent::AUDIO_BECOMING_NOISY,APICall::Landroid/content/Intent.toUri(),APICall::Landroid/view/View.setTag(),APICall::Landroid/util/Xml.newSerializer(),APICall::Landroid/content/pm/PackageManager.queryIntentServices(),APICall::Landroid/view/ViewStub.setLayoutResource(),APICall::Landroid/content/Context.createPackageContext(),APICall::Landroid/os/Handler.removeMessages(),APICall::Landroid/widget/Scroller.getCurrY(),APICall::Landroid/view/View.invalidate(),APICall::Landroid/os/IBinder.linkToDeath(),APICall::Landroid/view/View.getScrollX(),APICall::Landroid/net/Uri.writeToParcel(),APICall::Landroid/view/View.getScrollY(),APICall::Landroid/view/LayoutInflater.from(),APICall::Landroid/view/View$AccessibilityDelegate.sendAccessibilityEventUnchecked(),APICall::Landroid/os/Parcel.readFloat(),APICall::Landroid/os/SystemClock.uptimeMillis(),APICall::Landroid/content/Context.getApplicationInfo(),APICall::Landroid/view/MotionEvent.obtain(),APICall::Landroid/view/View.requestFocus(),APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setPackageName(),APICall::Landroid/os/Parcel.writeDouble(),APICall::Landroid/view/VelocityTracker.recycle(),APICall::Landroid/widget/LinearLayout.requestFocus(),APICall::Landroid/view/ViewTreeObserver.removeGlobalOnLayoutListener(),APICall::Landroid/view/ViewGroup.isInEditMode(),APICall::Landroid/os/Bundle.getBoolean(),APICall::Landroid/view/View.isShown(),APICall::Landroid/widget/TextView.setTypeface(),APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setLongClickable(),APICall::Landroid/widget/ImageView.setId(),APICall::Landroid/os/Binder.getCallingPid(),APICall::Landroid/widget/RelativeLayout.onAttachedToWindow(),APICall::Landroid/util/Base64OutputStream.write(),APICall::Landroid/util/Base64OutputStream.close(),APICall::Landroid/view/MenuItem.getGroupId(),APICall::Landroid/content/ContentValues.put(),APICall::Landroid/widget/TextView.setSingleLine(),APICall::Landroid/view/ViewGroup.setTranslationY(),APICall::Landroid/net/wifi/WifiManager$WifiLock.isHeld(),APICall::Landroid/net/wifi/WifiManager$WifiLock.release(),APICall::Landroid/view/Menu.add(),APICall::Landroid/os/Parcel.obtain(),APICall::Landroid/view/View$MeasureSpec.makeMeasureSpec(),APICall::Landroid/content/Intent.makeMainActivity(),APICall::Landroid/os/Parcel.writeInterfaceToken(),APICall::Landroid/view/Window.setUiOptions(),APICall::Landroid/view/ViewConfiguration.getScaledPagingTouchSlop(),APICall::Landroid/os/IBinder.transact(),APICall::Landroid/view/MenuItem.getIcon(),APICall::Landroid/os/Parcel.recycle(),APICall::Landroid/widget/AdapterView$OnItemClickListener.onItemClick(),APICall::Landroid/content/Intent.createChooser(),APICall::Landroid/view/ViewGroup.onInitializeAccessibilityEvent(),APICall::Landroid/content/Intent.hasExtra(),APICall::Landroid/text/Html.fromHtml(),APICall::Landroid/content/Intent.putExtra(),APICall::Landroid/content/Intent.setType(),APICall::Landroid/content/pm/PackageManager.getActivityIcon(),APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setScrollable(),APICall::Landroid/content/pm/PackageManager.getApplicationInfo(),APICall::Landroid/content/SharedPreferences$Editor.putInt(),APICall::Landroid/content/Intent.getStringExtra(),APICall::Landroid/view/animation/Transformation.getAlpha(),APICall::Landroid/view/View.setOnTouchListener(),APICall::Landroid/view/MenuItem.getIntent(),APICall::Landroid/view/accessibility/AccessibilityNodeInfo.isLongClickable(),APICall::Landroid/view/MenuItem.setShortcut(),APICall::Landroid/view/SubMenu.setHeaderTitle(),APICall::Landroid/widget/ListAdapter.registerDataSetObserver(),APICall::Landroid/widget/ListAdapter.unregisterDataSetObserver(),APICall::Landroid/widget/PopupWindow.setBackgroundDrawable(),APICall::Landroid/widget/PopupWindow.setFocusable(),APICall::Landroid/widget/PopupWindow.setOnDismissListener(),APICall::Landroid/widget/PopupWindow.setWindowLayoutMode(),APICall::Landroid/widget/PopupWindow.setOutsideTouchable(),APICall::Landroid/widget/PopupWindow.setTouchInterceptor(),APICall::Landroid/widget/PopupWindow.showAsDropDown(),APICall::Landroid/view/accessibility/AccessibilityNodeInfo.getBoundsInScreen(),APICall::Landroid/net/http/HttpResponseCache.getInstalled(),APICall::Landroid/view/VelocityTracker.clear(),APICall::Landroid/util/Base64.encodeToString(),APICall::Landroid/content/Context.checkCallingOrSelfPermission(),APICall::Landroid/os/IBinder.queryLocalInterface(),APICall::Landroid/view/View.setVisibility(),APICall::Landroid/content/IntentFilter.addDataScheme(),APICall::Landroid/content/Intent.getData(),APICall::Landroid/os/Bundle.getParcelableArrayList(),APICall::Landroid/widget/ImageView.getLayoutParams()
292fc7ff27104acc26a97c21af4adcdf0dd4ebd996efc9a1f760b2c37b091aef,SKP Wallet,com.modcon.skpwalletnew,20,25,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
292ff9c3488462727868a4d47a7984a28a3d1bce73ae08b797a8650ac02a13a1,XmasPetsDDS,com.detentiongames.christmaspetsdentistoffice,15,27,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0
293002cb77d1f1df293c8e9042187cf62a58b3c4a2d29910bfb62db87338e8c9,Sohail Khan Dialogues,com.RetroEnglish.SohailKhanDialogues,11,26,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2930582e7ca09a56cbb6d551ad42710ed16688e837628e58afbec4855e661670,Shopon,com.Shoponallinoneshoppingapp,21,29,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
29305d5be309990e3a91ac460b5daebeb1deb0b37e4cd268ce44ddb56d4d3f24,PandaWallet,cc.pandacoinv2.wallet,13,26,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1
293074af8a084722d427a76339ee32da9cfff6a4112ba4e5e9c047a9e5dea030,VVP,ch.lebo_apps.vbv_release,16,27,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2930bad3820fb0ef2541bdace4607c935a85afa9a6cfc90cab2edc2cd28cb9aa,Xperia Launcher,com.i.xperia.launcher,16,23,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
2930ca929d88830a81bffc380b2745b6f6dd50374b53e1c5c433695fa322cc32,Прогноз клёва,ru.prognozklevafree,14,25,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2930d8cd43fe30391f343e430bf6dbda761a588ecdc31125dac58669555ab482,Van Service Sro,com.van.service.sro,17,26,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29310536fc8f8a190b76c29acbff04634fc33ded5742ab5a3138d17ecf9d4362,郵保鑣,tw.gov.post.guard,19,29,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
29310ac041190ce44d07cadef2ab9780ea00ad3546992adeabcac6d9222516a7,クイズ検定 『インフルエンザ』 200問,net.jp.apps.flatstay.infulenzakentei,14,23,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0
29311eb51cf59ccee17c14857bf97ccfc05e6e8aa069295df259f3188c241709,Prison Escape,biggiant.prisonescape,15,28,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
2931594b2afc2686175444f6a366c6d188ac34425ed03e334147dde6e710a873,গ্রাম পঞ্চায়েত,com.za.grampanch,14,26,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
29316ae3227c43aa0eed95f9b87c7b0a830c561c44459d74b5beff3ff01aff3a,Radio_Proton_Electronica_Fm_Usa,com.radioappgratis.radioprotonelectronicafmusa,28,28,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2931caef24eb331faf980949e8c15efa9b2f885cb5c583809c57165d48428296,Doa Dan Pernikahan Beda Agama Dalam Islam mesotheliomalawfirm,com.doadanpernikahanbedaagamadalamislam.doadoadandoa.mesotheliomalawfirm,15,28,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1
2931cfcaa1ca08334d97cb4ce28931f53338ee08d6716ceb07272b4ac98938b0,آموزش زبان ترکی استانبولی,com.edvard.torkilearn,16,29,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
2931eb44ef6334bcd290b6778fa6f5b462b26dd76d9e922365b692f4b779fe00,Radio Romania International FM APP ONLINE,com.yasadri12.RadioRomaniaInternationalFMAPPONLINE,21,26,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2931f3b012a278efa803c752f1fb6f75ecbe22f0309161dbf488182b1332894d,Тест охранника 6 разряда,com.mikhosait.TEST_OHRANNIKA_6,19,26,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2932110e5af1ecea45ea909de452d110722613271ceb76e038a23eeb47166970,S.O.S DRIVE,io.kodular.leomarf4.sosdrive,19,28,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1
29322d224f2cff33819ca8f52bd6f40f192fa49dc54b2112063963e02a059efb,Kumpulan Cerita Horor Indigo Mesothelioma Law Firm,com.kumpulanceritahororindigo.kumpulanucapandoasaktialammaya.forextrandingonline,15,23,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1
29329021cd7e410f0ba0c8e8ffd2cac624f02c40ceb5c5bcc37f4567f2818f04,محفظة الجنة,air.Wallet.Paradise,9,26,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
29329e11a1910b9e2607a2c376afc69490183da1f1443c61239a85578cd1ee01,JoySchool,com.alegralearning.joyschool,16,28,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2932b271f1fc13a59b2fff229efa54aad53541263b02e95f4efa3827327cae91,Swipe!,com.hubermat.swipe,16,25,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0
2932baee4e3e85260a3729ed1135f7c80c89cd6762187da7a33856330e2a4b6f,Editor Video Maker,com.appstore.editor.videoeditor.songs,21,28,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2932d8c9bd893904be9677dee55af815b02cc2505cc5d12b72f6dd55c2e636f3,Fantasy Hero,com.zqgame.lzzj.sea,21,29,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1
29330624ec1649417900f00737096415b6f9bfc238d9a780585d5f7c549c56d5,DejBox,com.appiway.dejbox,16,26,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29330d77a5445ca05b0d428caebcee023890c68029c604b238b0e00e4d8a5453,Tattoo Name On My Photo,com.next.tattoomyname,9,28,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
293313950865e3560faf89024964393ada1e9862d5fedc71f5f85aa0144df082,Сумасшедшие шарики,ru.bonto.crazyballs,16,27,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0
2933319cfb9c1eefa5c54593635cf595356b1f4a7e893026bd33a1e90a604625,Ludo Star,ludo.star.master.boardgame,16,28,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0
293353c39d637b73b3d5688e9ddb21feb835d9f5cdae15ba2b1f2b8d3357ce97,Lloyds Bank,com.grppl.android.shell.CMBlloydsTSB73,21,28,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
29337b7521bbec16522c60c878ddd7193618e2e11af45f5a2dc80163ad3b907d,Lucky Scratch and Spin,com.scratch.spin,19,29,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2933a00c512ea170e088bab31d3d1bb421a71b9bdffb1eb174d82850bbee10de,Fashon Salon,com.nexttechgamesstudio.fashion.saloon.dressup.makeup.hair.color.by.number,16,28,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0
2933c13d16d347745fc39754c6cce4afd9ab38822d387dfa846757dd0a8c9658,ConstruCODE,br.com.ConstruCode,15,23,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0
2933c2b9dd6177a9c94c1001fe8057c146ece89ad675ff371ad09dbec5829c34,The Odyssey Guide,com.wTheOdysseyGuide_12434233,16,29,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2933f51c15e70eba7444462f27991d8b65f0db9c1ff75ee08f10e831d0b18fdb,Quran Mp3 with Urdu Translation,com.kbmmobile.kbm.user.quranmp3urdutranslation,14,28,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
29344918177bb86e0bf709c30b049b21e354f56781079ed1b3faf1e45ff39eab,Animal Cove,com.KingsIsle.RES,17,23,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
29344997248d2dea946798c261a39bb42e19210cd20416d64dbe40b51dbada56,App Usage,com.a0soft.gphone.uninstaller,16,26,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29344fc2660651d2374b12d273807fdb455ce0d38286b71d26f09d4ca01f75db,Charitas,com.app.charitas,19,26,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29345930de73fdcbc6bf086eff53a6b23e7fa1bb983f98dd8fe77b96397f53d2,Radio Hamsafar FM,com.radioamfmSverigeonlineradio.RadioHamsafarRadio942FMStockholmRadioFMOnline942FMStockholm,14,26,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
293476030b30525b2e84d39c8cf7b3b6d79c6f30e1c72b7c8b70f9d023d46a1a,Name Art,com.digitech.nameart,16,26,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1
2934929f6d4315bbafca4c472b075ce35279507284b5314b4a5879d295ac9ef4,Spice Radio Calgary Online ,com.radioamfmfreeCanadaonlineradio.SpiceRadioCalgaryOnlineRadioFMOnlineSpiceRadioCalgaryOnline,21,26,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2934d63aa468e02e10f4fc77f03ab8924b172a73272a1e319490274d4446447b,Hollywood Real Estate for Trulia,com.wHollywoodRealEstateforTrulia_9348894,19,29,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1
293507b44fa7302758c58b80b2f2397654df25d377ced690900df82583830d40,Math Games,air.com.littlebigplay.games.mathgames,9,29,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
